arch_code,epe,fps,sram_kb,cycles_npu,macs,micro_insight,epoch,timestamp
"1,0,0,1,1,2,1,0,0,0,1",4.250030100345612,6.0354636905674495,1386.0,66140723,2457938688,,1,2026-05-06T19:31:10.612162
"0,2,0,0,0,1,1,1,0,0,0",4.575449848175049,7.407245408206906,1386.0,53866963,2254711552,,1,2026-05-06T19:31:45.284547
"0,2,0,0,2,1,0,0,1,0,1",4.221468138694763,5.729517472786619,1386.0,69679689,2345544448,,1,2026-05-06T19:31:46.884000
"0,0,2,0,2,0,1,0,1,1,0",4.270589232444763,5.300035331360528,1386.0,75336977,2722867968,,1,2026-05-06T19:31:46.954526
"2,0,1,1,2,2,1,1,1,1,1",4.121964359283448,4.407785480309442,1386.0,90614300,3527633664,,1,2026-05-06T19:31:48.099524
"0,0,0,1,1,2,0,0,0,1,0",4.22490234375,5.796093852959909,1386.0,68877777,2700847872,,1,2026-05-06T19:32:20.638037
"0,1,1,0,0,1,0,0,0,1,1",4.557007002830505,6.874176162209661,1386.0,58054573,2452663040,,1,2026-05-06T19:32:23.933493
"1,2,1,2,0,0,1,0,1,1,0",4.555393862724304,6.431352793417086,1386.0,62061095,2663688960,,1,2026-05-06T19:32:24.098344
"2,0,1,0,2,2,1,0,0,0,1",4.188930797576904,5.21939764080095,1386.0,76502978,2679859968,,1,2026-05-06T19:32:26.246302
"1,2,1,1,0,2,1,1,1,1,0",4.44171952009201,5.658254205359518,1386.0,70558965,3168316160,,1,2026-05-06T19:32:57.238572
"1,1,0,1,0,2,0,1,0,1,1",4.454582691192627,5.918008682399309,1386.0,67456085,2991008512,,1,2026-05-06T19:32:59.418162
"0,1,0,2,2,2,1,1,1,0,1",4.0596941947937015,4.670244922705287,1386.0,85514395,3213732608,,1,2026-05-06T19:33:01.164103
"0,0,1,1,2,1,0,1,1,0,1",4.157748520374298,4.987823662527243,1386.0,80061079,2938940160,,1,2026-05-06T19:33:02.107470
"2,2,1,1,0,0,1,1,0,0,0",4.598773288726807,6.780799041900218,1386.0,58855880,2506222336,,1,2026-05-06T19:33:31.260522
"0,0,1,2,0,2,0,0,0,1,0",4.32978208065033,6.033300166773992,1386.0,66164489,2878384896,,1,2026-05-06T19:33:34.184934
"2,1,2,2,1,1,0,0,1,1,1",4.232315945625305,4.967730862251529,1386.0,80385442,3269356288,,1,2026-05-06T19:33:37.428460
"0,0,2,2,1,1,0,0,1,0,1",4.217997515201569,5.513603845716628,1386.0,72413613,2793515776,,1,2026-05-06T19:33:37.789561
"1,0,0,1,2,2,1,1,0,0,0",4.141782367229462,5.030349418508585,1386.0,79383121,2922195712,,1,2026-05-06T19:34:07.843492
"2,1,2,2,0,0,1,0,0,1,0",4.547853505611419,6.079798695433275,1386.0,65657434,2855561984,,1,2026-05-06T19:34:08.731172
"2,2,0,2,1,0,0,1,1,0,1",4.327031517028809,5.680820003644246,1386.0,70278152,2742479616,,1,2026-05-06T19:34:12.740152
"1,0,1,2,1,0,1,0,0,0,1",4.321990621089936,6.059070269900831,1386.0,65882511,2453809920,,1,2026-05-06T19:34:12.947177
"0,0,1,0,1,0,0,1,0,1,0",4.409963297843933,6.009551731761255,1386.0,66426487,2656348928,,1,2026-05-06T19:34:42.130297
"2,1,1,2,0,2,1,0,1,0,0",4.376641428470611,6.128983226198707,1386.0,65129462,2738580224,,1,2026-05-06T19:34:43.836718
"2,2,2,1,1,0,1,1,1,0,0",4.366565752029419,5.516469377954363,1386.0,72375928,2885610240,,1,2026-05-06T19:34:47.877006
"2,2,1,0,2,1,1,1,0,1,1",4.23660786151886,4.738712487552291,1386.0,84276896,3232885504,,1,2026-05-06T19:34:48.743482
"1,0,2,0,0,2,1,1,0,1,0",4.504081869125367,5.849553548180514,1386.0,68247069,3055233792,,1,2026-05-06T19:35:17.947131
"0,2,1,2,2,2,1,0,1,1,1",4.059518527984619,4.488497400649439,1386.0,88982465,3401132800,,1,2026-05-06T19:35:19.306468
"2,2,0,1,1,1,1,1,0,1,0",4.301002395153046,5.419145869452504,1386.0,73678152,3014978304,,1,2026-05-06T19:35:22.895480
"0,2,2,2,1,0,0,0,1,1,0",4.322252714633942,5.397139685976332,1386.0,73979113,2983209728,,1,2026-05-06T19:35:24.230253
"0,2,0,1,0,2,1,0,1,0,0",4.439424383640289,7.039001824491676,1386.0,56692021,2315266816,,1,2026-05-06T19:35:52.626596
"1,2,1,2,2,0,1,1,0,0,0",4.192948782444001,4.957783543542323,1386.0,80546997,3006835456,,1,2026-05-06T19:35:55.233519
"0,2,1,1,0,0,0,0,1,0,1",4.586066174507141,7.413693807884615,1386.0,53819993,2159749888,,1,2026-05-06T19:35:56.990615
"1,1,2,2,1,0,1,0,1,0,0",4.322108781337738,5.715368286687331,1386.0,69852523,2690067200,,1,2026-05-06T19:36:00.146204
"1,0,0,0,1,1,1,0,1,1,0",4.398300004005432,6.300538092730406,1386.0,63352423,2397383424,,1,2026-05-06T19:36:29.694424
"1,2,1,1,2,2,1,1,1,0,0",4.147005474567413,4.712722398229968,1386.0,84742413,3208686336,,1,2026-05-06T19:36:29.952224
"1,1,0,2,1,2,1,0,1,1,1",4.203105318546295,5.211123659352129,1386.0,76624659,3061656320,,1,2026-05-06T19:36:32.223951
"1,2,0,0,2,1,0,0,1,0,0",4.266050255298614,5.781602648401852,1386.0,69050751,2334763776,,1,2026-05-06T19:36:36.199858
"0,1,0,1,2,1,0,1,0,0,1",4.17591210603714,5.156989792344653,1386.0,77430411,2820123392,,1,2026-05-06T19:37:04.327858
"1,2,0,1,2,2,1,1,0,0,1",4.164245402812957,4.86537110672852,1386.0,82079449,3051334400,,1,2026-05-06T19:37:05.057591
"0,0,2,1,0,2,0,0,0,0,1",4.40100337266922,6.417093185449709,1386.0,62199301,2591664896,,2,2026-05-06T19:37:41.450801
"0,0,0,1,1,1,0,0,0,0,1",4.289758253097534,6.478669603901105,1386.0,61606853,2236590848,,2,2026-05-06T19:37:42.821907
"1,0,2,2,1,1,0,1,0,0,1",4.229262638092041,5.161584233177045,1386.0,77361369,3125881600,,2,2026-05-06T19:37:43.400237
"2,0,2,2,1,2,1,0,1,0,1",4.168292593955994,5.120363619550224,1386.0,77985234,3059247872,,2,2026-05-06T19:37:43.461302
"2,2,0,0,2,1,1,0,1,0,1",4.224425399303437,5.569346805286225,1386.0,71687490,2429610752,,2,2026-05-06T19:38:17.012442
"0,1,0,2,1,1,1,0,1,0,1",4.249219381809235,5.919959746641707,1386.0,67433809,2527439616,,2,2026-05-06T19:38:18.629792
"0,0,0,2,2,1,0,0,1,0,0",4.1077237844467165,5.3875801596164905,1386.0,74110617,2579737344,,2,2026-05-06T19:38:19.456744
"2,1,1,2,2,0,0,1,0,0,0",4.1687331914901735,4.921309612653809,1386.0,81144960,3031264000,,2,2026-05-06T19:38:19.787120
"0,1,0,2,2,2,1,0,1,0,1",4.062295186519623,4.955743046457552,1386.0,80580217,2890771200,,2,2026-05-06T19:38:54.145604
"2,1,0,2,1,0,1,1,0,0,1",4.331023812294006,5.715104607131564,1386.0,69855752,2722523904,,2,2026-05-06T19:38:54.226686
"2,2,2,2,1,0,1,1,1,1,1",4.314359605312347,4.858507743841884,1386.0,82195588,3430607616,,2,2026-05-06T19:38:54.458114
"2,1,0,2,2,2,0,0,1,0,1",4.0643815994262695,4.873710227417554,1386.0,81938778,2954652416,,2,2026-05-06T19:38:55.696516
"2,0,0,0,0,0,0,0,0,1,1",4.7052530407905575,7.737541359092948,1386.0,51561790,2088528640,,2,2026-05-06T19:39:28.751612
"2,1,0,2,1,2,1,0,0,0,1",4.189780640602112,5.541457472029216,1386.0,72048958,2762894080,,2,2026-05-06T19:39:29.730764
"0,0,1,0,2,1,1,0,1,0,1",4.219328379631042,5.553845048417379,1386.0,71887957,2444405504,,2,2026-05-06T19:39:30.253876
"1,2,0,0,2,2,1,0,0,1,0",4.218766236305237,5.166421479066648,1386.0,77288811,2829298432,,2,2026-05-06T19:39:30.498071
"1,1,0,2,0,0,1,1,0,0,1",4.581526207923889,6.737451341073688,1386.0,59235413,2496473856,,2,2026-05-06T19:40:03.750007
"1,1,0,1,0,2,0,0,1,0,1",4.457144153118134,6.860313066613623,1386.0,58172159,2365270784,,2,2026-05-06T19:40:04.617915
"0,2,2,0,0,2,1,1,1,1,1",4.49842631816864,5.628736240782927,1386.0,70929691,3174968064,,2,2026-05-06T19:40:05.032888
"2,2,0,2,2,1,1,1,1,0,0",4.10860995054245,4.842093168118855,1386.0,82474684,3075533568,,2,2026-05-06T19:40:06.552670
"1,2,0,2,0,2,1,0,1,0,0",4.397954452037811,6.553578015209904,1386.0,60901143,2526522112,,2,2026-05-06T19:40:39.226358
"0,1,0,1,2,1,1,1,1,0,0",4.173389863967896,5.178212520651196,1386.0,77112515,2810030848,,2,2026-05-06T19:40:40.310756
"0,1,0,2,2,2,1,0,1,0,0",4.062074720859528,5.03525059353331,1386.0,79305721,2850401024,,2,2026-05-06T19:40:40.992152
"2,1,1,2,0,1,0,1,1,0,0",4.449626874923706,6.032313959742689,1386.0,66175328,2869783296,,2,2026-05-06T19:40:42.487628
"0,0,1,2,0,2,1,0,1,0,0",4.329432559013367,6.42326981078123,1386.0,62139361,2585701120,,2,2026-05-06T19:41:16.483387
"2,2,2,0,2,2,1,1,0,1,0",4.17317167520523,4.444139576469498,1386.0,89871956,3551718144,,2,2026-05-06T19:41:17.278951
"1,0,2,1,2,2,1,1,0,1,1",4.126091134548187,4.329729558705412,1386.0,92250305,3640601344,,2,2026-05-06T19:41:17.921425
"2,0,0,2,2,0,1,1,0,0,1",4.164134240150451,5.110791351610868,1386.0,78131548,2825284352,,2,2026-05-06T19:41:18.320898
"1,0,1,2,1,2,1,1,0,0,1",4.176039481163025,5.123054553653296,1386.0,77944201,3140102912,,2,2026-05-06T19:41:52.620463
"1,1,1,2,2,0,1,1,1,0,0",4.165168285369873,4.926243603411232,1386.0,81063553,3017157376,,2,2026-05-06T19:41:53.357736
"1,0,0,1,2,2,0,0,0,1,0",4.137962019443512,5.047946595652827,1386.0,79105923,2912103168,,2,2026-05-06T19:41:54.274996
"0,2,2,1,2,2,1,1,0,0,1",4.123322141170502,4.536210727401237,1386.0,88045107,3376818944,,2,2026-05-06T19:41:54.941731
"1,0,0,1,0,1,0,0,1,1,0",4.499993860721588,6.999967187653808,1386.0,57008907,2387290880,,2,2026-05-06T19:42:28.086003
"0,0,0,0,2,1,0,1,0,0,1",4.238798701763153,5.502496737260169,1386.0,72560055,2559552256,,2,2026-05-06T19:42:29.339571
"0,2,1,1,0,2,1,1,1,0,0",4.412082409858703,6.147601609288411,1386.0,64931807,2815765248,,2,2026-05-06T19:42:29.390487
"1,0,2,1,1,2,1,0,0,0,0",4.234079301357269,5.585672493114227,1386.0,71477571,2772642560,,2,2026-05-06T19:42:29.583593
"1,0,0,1,0,0,1,0,0,0,0",4.601154887676239,8.283185375969953,1386.0,48156383,1872571136,,2,2026-05-06T19:43:02.051710
"2,0,0,0,0,2,0,0,0,0,0",4.534058558940887,7.60927528044745,1386.0,52433206,2088528640,,2,2026-05-06T19:43:03.632243
"0,1,0,2,0,1,1,0,1,0,1",4.43650883436203,6.898283550116779,1386.0,57851221,2345773824,,2,2026-05-06T19:43:03.753235
"0,1,0,2,2,1,0,0,1,0,0",4.11108490228653,5.294392932133679,1386.0,75417409,2658642688,,2,2026-05-06T19:43:05.627572
"0,0,0,0,0,2,0,1,1,0,1",4.512766420841217,6.929465130351121,1386.0,57590295,2398071552,,2,2026-05-06T19:43:36.948568
"1,2,2,0,1,0,1,0,0,0,0",4.448107743263245,6.416150940464166,1386.0,62208455,2316413696,,2,2026-05-06T19:43:38.782672
"0,1,0,2,2,0,0,0,0,0,0",4.176284599304199,5.605688866077473,1386.0,71221865,2456791808,,2,2026-05-06T19:43:39.355066
"2,1,0,2,1,1,1,1,1,0,1",4.248463082313537,5.391888233058546,1386.0,74051296,2924374784,,2,2026-05-06T19:43:40.429179
"2,2,1,2,2,2,1,1,1,1,1",4.054505789279938,4.178236464576859,1386.0,95599952,3798067968,,2,2026-05-06T19:44:14.886199
"0,2,1,2,2,0,1,0,0,1,1",4.172759437561036,4.916575123110734,1386.0,81223229,3017616128,,2,2026-05-06T19:44:15.122660
"2,0,0,2,2,1,1,1,0,1,0",4.097092509269714,4.676355842153817,1386.0,85402472,3289541376,,2,2026-05-06T19:44:15.518993
"0,2,2,1,2,2,0,0,0,1,1",4.117308187484741,4.550508971584404,1386.0,87768037,3366726400,,2,2026-05-06T19:44:16.588373
"0,0,1,2,1,2,1,0,1,1,0",4.154236376285553,5.205773353616588,1386.0,76703549,3090328320,,2,2026-05-06T19:44:50.445655
"0,2,0,1,2,2,1,0,0,1,1",4.134240090847015,4.901027967336266,1386.0,81481313,3021744896,,2,2026-05-06T19:44:50.503749
"1,1,0,2,0,1,0,0,0,1,1",4.490264511108398,6.384039594579651,1386.0,62522035,2668047104,,3,2026-05-06T19:46:35.594503
"1,0,0,1,2,1,1,0,0,1,1",4.191804587841034,5.17629764508609,1386.0,77141091,2780900096,,3,2026-05-06T19:46:36.910271
"0,1,1,2,2,0,1,1,1,0,0",4.154793643951416,4.965715397396085,1386.0,80418123,2987567872,,3,2026-05-06T19:46:37.129109
"2,2,0,2,2,2,1,0,0,1,1",4.058496057987213,4.6049774372223,1386.0,86728314,3277384448,,3,2026-05-06T19:46:37.695909
"2,1,0,2,1,1,1,0,0,0,1",4.253719592094422,5.829248147654389,1386.0,68485266,2581228288,,3,2026-05-06T19:47:10.602391
"1,1,0,2,0,2,1,1,1,1,0",4.416485631465912,5.64683834438709,1386.0,70701881,3162581760,,3,2026-05-06T19:47:11.840022
"0,2,0,0,2,2,0,0,1,1,1",4.1755842685699465,5.104705746192422,1386.0,78224853,2850171648,,3,2026-05-06T19:47:12.987518
"0,2,0,1,2,1,0,1,1,0,1",4.177920544147492,5.1077969255889375,1386.0,78177431,2850171648,,3,2026-05-06T19:47:13.241847
"2,0,0,0,0,0,0,0,0,1,0",4.706070160865783,7.93310173964988,1386.0,50287422,2048158464,,3,2026-05-06T19:47:46.166129
"1,0,0,1,0,2,1,0,0,0,0",4.427261328697204,7.21787340337257,1386.0,55283767,2235902720,,3,2026-05-06T19:47:47.734636
"2,2,1,1,2,0,1,0,0,1,1",4.249278140068054,5.032898547938308,1386.0,79342846,2909924096,,3,2026-05-06T19:47:48.226723
"1,1,2,2,1,1,0,1,1,1,0",4.237416303157806,4.811069829058239,1386.0,83007373,3507563264,,3,2026-05-06T19:47:48.450592
"1,1,0,1,2,2,1,0,1,1,1",4.140230321884156,4.832207571921883,1386.0,82643683,3061656320,,3,2026-05-06T19:48:21.987429
"2,1,2,1,1,1,1,1,0,0,0",4.299858415126801,5.310193774546537,1386.0,75192600,3037227776,,3,2026-05-06T19:48:24.393331
"1,0,1,2,2,2,0,0,0,0,0",4.055748689174652,4.930489891873247,1386.0,80993623,2948344576,,3,2026-05-06T19:48:25.227309
"2,0,0,2,2,2,1,0,1,1,1",4.0456851601600645,4.647249158452886,1386.0,85938206,3208801024,,3,2026-05-06T19:48:26.381845
"0,0,0,0,0,0,1,0,0,0,0",4.6783612132072445,9.074132051896504,1386.0,43947133,1661315840,,3,2026-05-06T19:48:55.780309
"1,0,1,1,0,1,0,0,0,0,0",4.493466997146607,7.294573725262756,1386.0,54701063,2221681408,,3,2026-05-06T19:48:58.541657
"0,0,1,2,0,0,0,0,0,0,0",4.497612810134887,7.381473420707465,1386.0,54055505,2192091904,,3,2026-05-06T19:49:00.230497
"0,0,1,2,0,2,1,0,1,1,0",4.327614760398864,5.947497366708369,1386.0,67120961,2908662528,,3,2026-05-06T19:49:00.529901
"2,1,0,2,0,1,1,1,1,1,1",4.458177304267883,5.748404465671002,1386.0,69450308,3065670400,,3,2026-05-06T19:49:29.379952
"1,2,1,0,1,1,0,0,1,0,0",4.372315335273743,6.358505815354301,1386.0,62773643,2330635008,,3,2026-05-06T19:49:35.541597
"0,2,1,0,1,2,1,0,0,0,0",4.295195901393891,6.105109440878662,1386.0,65384673,2472618752,,3,2026-05-06T19:49:35.760244
"0,2,2,2,2,2,1,0,1,1,1",4.045532393455505,4.327960232018053,1386.0,92288073,3578669824,,3,2026-05-06T19:49:36.729317
"0,2,1,0,0,1,1,1,0,0,0",4.5705815076828005,6.97997579309495,1386.0,57172571,2432248576,,3,2026-05-06T19:50:04.078914
"2,0,0,2,0,2,0,0,0,0,0",4.3926389694213865,6.700750256203186,1386.0,59560590,2451860224,,3,2026-05-06T19:50:10.436172
"0,0,0,0,2,2,1,0,1,1,0",4.191501057147979,5.264033178780004,1386.0,75853145,2731125504,,3,2026-05-06T19:50:11.630257
"1,1,1,1,1,0,1,0,1,0,0",4.368339943885803,6.337392544162239,1386.0,62983223,2330864384,,3,2026-05-06T19:50:11.715435
"0,0,0,1,1,2,0,0,0,1,1",4.2243188381195065,5.690994020458355,1386.0,70152273,2741218048,,3,2026-05-06T19:50:39.333896
"0,0,0,2,0,0,1,0,1,0,0",4.540369069576263,7.71596201254434,1386.0,51706369,2044832512,,3,2026-05-06T19:50:45.763677
"0,2,2,2,0,2,1,0,1,1,0",4.3643604755401615,5.556887124632795,1386.0,71848529,3174968064,,3,2026-05-06T19:50:46.280540
"2,2,0,1,1,2,1,1,0,1,0",4.231699228286743,5.169557478900903,1386.0,77241844,3196644096,,3,2026-05-06T19:50:48.154867
"2,0,1,2,2,1,0,1,0,0,1",4.08905680179596,4.716400147217715,1386.0,84676228,3174394624,,3,2026-05-06T19:51:16.586698
"0,0,2,2,0,0,0,0,1,0,0",4.517660796642304,6.881461983113821,1386.0,57992965,2389814016,,3,2026-05-06T19:51:20.255460
"0,0,0,1,1,1,1,0,0,0,1",4.291704201698304,6.444784446208775,1386.0,61931473,2246683392,,3,2026-05-06T19:51:21.600074
"1,0,0,1,1,2,1,0,0,1,0",4.248235130310059,5.71574135030074,1386.0,69847955,2740529920,,3,2026-05-06T19:51:23.278916
"1,0,0,0,1,2,0,0,1,0,1",4.3351166367530825,6.34734436077569,1386.0,62884263,2286365440,,3,2026-05-06T19:51:52.415298
"2,0,2,0,0,1,0,1,1,1,0",4.58736652135849,6.045713635886436,1386.0,66028360,2928044800,,3,2026-05-06T19:51:55.165793
"1,2,2,2,2,2,1,0,1,0,1",4.070737564563752,4.541003897214422,1386.0,87952031,3285297920,,3,2026-05-06T19:51:57.854489
"0,0,0,0,2,1,0,0,1,0,0",4.2404538750648495,5.959701896307117,1386.0,66983233,2216405760,,3,2026-05-06T19:51:59.225122
"1,0,0,1,0,0,1,0,0,0,1",4.600819194316864,8.070195040675497,1386.0,49430879,1912941312,,3,2026-05-06T19:52:28.924779
"1,2,0,0,2,1,0,0,1,1,1",4.264316916465759,5.302152083881637,1386.0,75306847,2698095360,,3,2026-05-06T19:52:29.233923
