arch_code,epe,fps,sram_kb,cycles_npu,macs,micro_insight,epoch,timestamp
"2,0,1,1,0,2,1,1,0,1,0",4.424778091907501,5.740765239987955,1386.0,69542904,3103746816,,1,2026-05-22T16:25:44.263906
"0,2,1,0,0,2,1,0,1,1,1",4.4978122353553776,6.366981040069593,1386.0,62689905,2674469632,,1,2026-05-22T16:25:44.831352
"0,0,1,1,1,1,0,0,0,0,0",4.276262307167054,6.272314641380959,1386.0,63638093,2373757696,,1,2026-05-22T16:25:45.055548
"0,1,2,1,1,2,1,1,0,0,0",4.207017266750336,5.180863893770738,1386.0,77072983,3144919808,,1,2026-05-22T16:25:46.323815
"2,1,0,2,0,1,0,1,1,0,1",4.464364421367645,6.222939353753349,1386.0,64144088,2732616448,,1,2026-05-22T16:26:19.712265
"1,0,0,2,0,0,0,1,1,1,1",4.53976035118103,6.313974073212392,1386.0,63217325,2750622464,,1,2026-05-22T16:26:19.774881
"2,1,2,0,0,0,0,0,1,1,1",4.671507668495178,6.639459489570305,1386.0,60111650,2542693120,,1,2026-05-22T16:26:19.993672
"2,1,0,1,2,2,0,1,1,0,0",4.140253496170044,4.868009164611413,1386.0,82034896,3055577856,,1,2026-05-22T16:26:22.073345
"0,1,0,2,0,0,0,1,1,1,1",4.532320892810821,6.248740000160905,1386.0,63878687,2799938304,,1,2026-05-22T16:26:55.102703
"0,2,2,0,0,2,1,1,0,0,1",4.503354680538178,6.11149285023327,1386.0,65316239,2831821568,,1,2026-05-22T16:26:55.611709
"1,0,2,0,1,2,0,0,0,1,1",4.284742057323456,5.406916638605895,1386.0,73845099,2944215808,,1,2026-05-22T16:26:56.268603
"0,0,1,2,2,0,0,1,1,1,1",4.149163401126861,4.696109086951125,1386.0,85042679,3261901568,,1,2026-05-22T16:26:57.677638
"2,2,2,1,0,2,1,1,0,1,0",4.429103624820709,5.376005195371421,1386.0,74270472,3370052352,,1,2026-05-22T16:27:31.126649
"2,2,0,2,2,0,1,1,1,0,1",4.169799995422364,4.980105846671655,1386.0,80185360,2934237952,,1,2026-05-22T16:27:32.086737
"2,2,2,2,2,2,0,1,0,0,0",4.046651291847229,4.356001259668444,1386.0,91693120,3581995776,,1,2026-05-22T16:27:33.648704
"0,1,0,2,2,2,0,0,0,1,1",4.059271848201751,4.720352454556725,1386.0,84605217,3183454976,,1,2026-05-22T16:27:35.356533
"0,2,1,0,0,0,1,1,1,0,0",4.655746674537658,7.356328738809485,1386.0,54240731,2270767872,,1,2026-05-22T16:28:07.643438
"1,2,0,2,0,1,0,1,1,1,0",4.468663620948791,5.964544807189006,1386.0,66928737,2980686592,,1,2026-05-22T16:28:09.557747
"0,0,1,2,0,2,1,0,1,0,0",4.329432559013367,6.42326981078123,1386.0,62139361,2585701120,,1,2026-05-22T16:28:09.617754
"0,1,2,2,2,2,0,0,0,0,0",4.026098620891571,4.700646220163955,1386.0,84960465,3175197440,,1,2026-05-22T16:28:13.143508
"2,2,1,1,0,1,1,0,1,1,1",4.500542080402374,6.2008358974823246,1386.0,64373214,2748443392,,1,2026-05-22T16:28:44.014015
"1,1,0,2,0,2,0,0,0,1,0",4.420509564876556,6.159015083566517,1386.0,64811231,2809342720,,1,2026-05-22T16:28:44.350873
"0,0,2,2,2,2,1,1,1,1,1",4.028193557262421,4.169511098451549,1386.0,95800291,3812862720,,1,2026-05-22T16:28:44.743137
"2,2,2,0,2,2,1,1,1,0,0",4.171415114402771,4.66981893454205,1386.0,85522208,3248941824,,1,2026-05-22T16:28:49.219672
"1,0,2,0,0,1,0,0,1,0,1",4.581497466564178,7.081740583484789,1386.0,56349071,2278107904,,1,2026-05-22T16:29:20.143544
"2,1,0,2,1,2,1,0,1,1,1",4.185859048366547,5.141611022009848,1386.0,77662410,3106040576,,1,2026-05-22T16:29:20.995920
"2,1,2,1,2,1,1,0,1,1,1",4.183906233310699,4.604943296109735,1386.0,86728958,3279448832,,1,2026-05-22T16:29:21.930678
"1,1,1,0,2,1,1,1,0,0,1",4.238989174365997,5.110075954508213,1386.0,78142505,2855676672,,1,2026-05-22T16:29:24.614212
"0,1,2,0,1,2,0,0,0,1,1",4.257654523849487,5.358998865057823,1386.0,74506589,2993531648,,1,2026-05-22T16:29:56.396072
"2,0,1,1,2,1,0,0,1,0,0",4.169670569896698,5.28609761085832,1386.0,75535970,2649582336,,1,2026-05-22T16:29:57.314435
"1,1,0,0,0,0,0,0,0,0,0",4.713377380371094,8.751020833927218,1386.0,45574735,1759718144,,2,2026-05-22T16:30:32.572118
"0,2,0,2,1,1,1,1,1,0,0",4.251435732841491,5.60671645384155,1386.0,71208787,2819894016,,2,2026-05-22T16:30:34.537576
"2,0,0,1,2,2,0,0,1,0,0",4.123739993572235,5.268138781319348,1386.0,75793926,2653711104,,2,2026-05-22T16:30:35.228374
"0,0,0,1,2,2,1,1,1,0,0",4.12176331281662,5.031216623773659,1386.0,79369415,2912791296,,2,2026-05-22T16:30:35.481007
"1,1,2,0,1,2,0,1,0,0,0",4.275085079669952,5.408013017736296,1386.0,73830101,2982750976,,2,2026-05-22T16:31:08.214352
"0,0,0,2,0,0,0,0,1,1,1",4.542282116413117,6.923761749688601,1386.0,57637845,2398071552,,2,2026-05-22T16:31:09.235056
"0,2,1,2,0,2,0,0,1,0,0",4.356166064739227,6.312043541612518,1386.0,63236701,2664377088,,2,2026-05-22T16:31:10.282066
"1,0,0,1,2,2,1,1,0,1,1",4.139807903766632,4.663455496708317,1386.0,85639089,3285527296,,2,2026-05-22T16:31:11.138698
"0,0,2,0,0,2,0,0,1,0,0",4.497047936916351,6.881461983113821,1386.0,57992965,2389814016,,2,2026-05-22T16:31:44.450046
"1,1,0,2,2,1,1,0,1,0,0",4.12562735080719,5.2272682276639975,1386.0,76387587,2698324736,,2,2026-05-22T16:31:45.429596
"1,2,0,0,0,1,0,0,0,1,0",4.620122933387757,7.357060454124488,1386.0,54235323,2274208512,,2,2026-05-22T16:31:45.527340
"1,0,1,2,2,2,1,0,0,0,0",4.058851671218872,4.910839956081867,1386.0,81318243,2958437120,,2,2026-05-22T16:31:47.099544
"1,0,2,2,0,1,0,0,0,0,0",4.439999663829804,6.482500869749038,1386.0,61570363,2580884224,,2,2026-05-22T16:32:19.365533
"0,0,1,0,2,2,0,1,0,1,0",4.171223211288452,4.803611720365862,1386.0,83136459,3201346304,,2,2026-05-22T16:32:21.511859
"0,2,0,2,2,2,1,0,1,1,0",4.061808943748474,4.731672360978054,1386.0,84402489,3183225600,,2,2026-05-22T16:32:22.535437
"1,2,1,1,2,1,0,1,0,0,0",4.190939009189606,4.977811715391874,1386.0,80222377,2996742912,,2,2026-05-22T16:32:23.057329
"0,0,0,0,0,1,0,0,0,0,0",4.58314563035965,8.453009813542876,1386.0,47186205,1832889088,,2,2026-05-22T16:32:55.962548
"1,2,0,2,0,2,0,0,1,0,0",4.400359511375427,6.588606069862053,1386.0,60576651,2516429568,,2,2026-05-22T16:32:56.554347
"2,2,0,2,1,1,0,0,1,1,0",4.243706798553466,5.498348598490186,1386.0,72614898,2883775232,,2,2026-05-22T16:32:58.160486
"2,0,1,2,1,1,1,0,1,0,0",4.22138637304306,5.716273670946365,1386.0,69841438,2659674880,,2,2026-05-22T16:32:58.545545
"1,1,0,0,0,1,0,1,1,0,1",4.615126383304596,7.128451179492244,1386.0,55978953,2324900608,,2,2026-05-22T16:33:31.401666
"0,1,0,2,2,1,1,0,1,0,0",4.111474907398224,5.271750918098487,1386.0,75741901,2668735232,,2,2026-05-22T16:33:32.952445
"0,0,0,2,2,2,0,1,1,1,1",4.05846084356308,4.494449035212019,1386.0,88864455,3447696128,,2,2026-05-22T16:33:33.332358
"1,0,0,2,2,1,1,0,1,0,0",4.125512671470642,5.318087228144201,1386.0,75080795,2619419392,,2,2026-05-22T16:33:34.155260
"2,0,0,2,1,1,1,1,0,0,0",4.233019936084747,5.6359856103142585,1386.0,70838284,2784914176,,2,2026-05-22T16:34:08.621914
"0,1,1,2,2,0,0,0,1,0,0",4.158222734928131,5.31254054547546,1386.0,75159325,2654513920,,2,2026-05-22T16:34:09.573140
"0,1,2,0,2,2,0,0,0,0,0",4.163490021228791,5.130355997070002,1386.0,77833081,2811865856,,2,2026-05-22T16:34:09.773303
"2,0,2,1,2,2,0,0,1,0,1",4.126447093486786,4.772495155917417,1386.0,83679382,3049155328,,2,2026-05-22T16:34:10.181358
"2,0,1,1,1,2,1,0,0,0,0",4.224001300334931,5.768348988344071,1386.0,69209714,2639489792,,2,2026-05-22T16:34:45.083311
"0,0,1,1,2,1,0,1,1,0,0",4.157429397106171,5.06836405841092,1386.0,78786711,2898569984,,2,2026-05-22T16:34:45.365927
"0,0,0,2,2,1,1,1,1,0,1",4.104082643985748,4.951851109028335,1386.0,80643655,2953161472,,2,2026-05-22T16:34:45.662955
"2,2,2,2,2,1,1,0,1,0,0",4.099293756484985,4.745750002906772,1386.0,84151722,3107646208,,2,2026-05-22T16:34:46.639838
"1,0,0,1,0,0,1,0,0,0,1",4.600819325447082,8.0702367228415,1386.0,49430623,1912941312,,2,2026-05-22T16:35:20.818518
"0,1,0,2,2,2,0,1,1,1,1",4.06183168888092,4.429410778184908,1386.0,90171247,3526601472,,2,2026-05-22T16:35:22.188760
"2,2,2,0,1,2,1,1,1,1,1",4.273155844211578,4.858500190222428,1386.0,82195716,3430607616,,2,2026-05-22T16:35:22.647779
"2,2,0,2,2,2,1,0,0,0,1",4.061096370220184,4.885142245327643,1386.0,81746714,2954423040,,2,2026-05-22T16:35:24.041163
"1,0,0,0,0,0,1,0,1,0,0",4.698413586616516,8.818607915278223,1386.0,45224415,1711090432,,2,2026-05-22T16:35:56.252014
"0,0,0,2,0,1,0,1,1,1,1",4.44101220369339,6.035931447210384,1386.0,66135587,2902698752,,2,2026-05-22T16:35:56.444976
"0,0,2,0,0,2,0,0,1,0,1",4.496779417991638,6.73383090619974,1386.0,59267333,2430184192,,2,2026-05-22T16:35:56.983722
"0,0,1,0,0,2,0,0,0,0,1",4.490338683128357,7.211873354239231,1386.0,55329873,2232462080,,2,2026-05-22T16:35:59.787132
"0,0,0,0,2,0,0,0,0,0,0",4.305804169178009,6.35708641189149,1386.0,62787689,2014554880,,2,2026-05-22T16:36:32.546860
"1,2,1,2,0,2,0,0,1,1,0",4.394159209728241,5.797263016475083,1386.0,68863859,3016928000,,2,2026-05-22T16:36:32.696091
"2,0,2,0,2,1,1,0,0,0,0",4.228570210933685,5.325895259026513,1386.0,74970526,2635361024,,2,2026-05-22T16:36:34.230971
"0,0,1,2,2,1,0,0,0,0,0",4.085696935653687,5.200303266085568,1386.0,76784373,2737089280,,2,2026-05-22T16:36:36.084578
"2,0,1,1,1,0,0,0,1,0,0",4.362113428115845,6.397565854143815,1386.0,62389562,2286250752,,2,2026-05-22T16:37:07.644582
"0,1,0,2,2,1,0,0,0,0,0",4.111142861843109,5.339044331086152,1386.0,74785557,2638457600,,2,2026-05-22T16:37:10.048473
"0,0,1,2,0,1,1,0,0,0,1",4.398844254016876,6.73940699587176,1386.0,59218185,2424220416,,2,2026-05-22T16:37:10.635993
"1,1,2,2,1,2,0,1,1,0,1",4.175636959075928,4.819382844532047,1386.0,82863961,3406637824,,2,2026-05-22T16:37:11.421644
"1,2,1,2,1,2,0,1,1,0,0",4.190240728855133,5.093384466499111,1386.0,78399025,3198593792,,2,2026-05-22T16:37:42.574418
"0,0,1,1,2,1,1,0,0,1,1",4.1577784538269045,5.004027303724378,1386.0,79801397,2928847616,,2,2026-05-22T16:37:44.142348
"2,1,0,2,1,2,0,0,1,0,0",4.187108588218689,5.616712190118967,1386.0,71081822,2732616448,,3,2026-05-22T16:42:42.192339
"2,2,2,0,2,2,0,0,0,0,0",4.1727992534637455,5.014681985918372,1386.0,79631558,2895702784,,3,2026-05-22T16:42:42.405181
"1,0,1,2,2,1,1,0,0,1,0",4.108871448040008,4.826815722275835,1386.0,82736151,3099732736,,3,2026-05-22T16:42:42.519800
"1,0,0,2,2,2,1,0,1,0,0",4.072743201255799,5.07752253509225,1386.0,78644359,2801085184,,3,2026-05-22T16:42:43.427124
"0,2,2,2,0,0,0,0,0,0,0",4.536045575141907,6.7891784094418055,1386.0,58783073,2458397440,,3,2026-05-22T16:43:17.836421
"0,0,0,0,2,0,0,0,0,1,0",4.303800988197327,5.8907119480588825,1386.0,67769289,2337516288,,3,2026-05-22T16:43:18.187722
"2,0,0,2,2,1,1,0,1,0,1",4.098349928855896,5.159475518675625,1386.0,77393042,2704173824,,3,2026-05-22T16:43:18.613399
"2,1,1,2,1,2,1,1,0,0,0",4.166317272186279,5.0537852889717785,1386.0,79014376,3223022336,,3,2026-05-22T16:43:19.385764
"1,0,1,0,0,1,1,0,0,1,1",4.576738655567169,6.914173687880405,1386.0,57717959,2413439744,,3,2026-05-22T16:43:53.931260
"0,0,0,2,0,0,1,0,1,0,0",4.540369176864624,7.71596201254434,1386.0,51706369,2044832512,,3,2026-05-22T16:43:54.159802
"0,2,0,0,0,2,0,0,1,0,0",4.505229067802429,7.556019335626801,1386.0,52803709,2123508480,,3,2026-05-22T16:43:54.244489
"1,0,1,2,0,2,0,0,1,0,0",4.384324204921723,6.390336073685175,1386.0,62460299,2605198080,,3,2026-05-22T16:43:54.943246
"0,0,0,0,0,1,1,0,0,0,0",4.580303239822388,8.395416916718913,1386.0,47510825,1842981632,,3,2026-05-22T16:44:28.442478
"0,2,1,0,0,2,0,0,0,0,0",4.503609728813172,7.1927332247794045,1386.0,55477465,2280860416,,3,2026-05-22T16:44:28.814223
"0,0,0,2,0,2,1,0,0,0,0",4.374884140491486,6.856815414820448,1386.0,58201901,2387979008,,3,2026-05-22T16:44:29.206259
"0,0,0,2,0,1,0,0,0,0,1",4.442561566829681,7.178470689631194,1386.0,55587957,2236590848,,3,2026-05-22T16:44:29.289571
"2,0,0,1,1,1,0,0,0,1,0",4.290810310840607,5.95844473390569,1386.0,66997394,2593155840,,3,2026-05-22T16:45:05.171655
"2,0,1,2,1,1,1,0,0,0,0",4.223030602931976,5.768348988344071,1386.0,69209714,2639489792,,3,2026-05-22T16:45:05.419481
"0,1,0,2,2,1,0,1,1,0,0",4.109932851791382,4.969820454675206,1386.0,80351587,2981604096,,3,2026-05-22T16:45:05.772617
"0,1,1,2,2,2,0,0,0,0,1",4.041101396083832,4.815596194345086,1386.0,82929225,3038030592,,3,2026-05-22T16:45:07.025800
"0,1,0,1,0,0,0,0,1,0,0",4.600227439403534,8.12033244559829,1386.0,49124849,1931979520,,3,2026-05-22T16:45:39.789520
"0,0,1,1,1,1,0,0,0,1,0",4.273863935470581,5.817850856513457,1386.0,68619693,2696719104,,3,2026-05-22T16:45:40.346167
"0,0,1,0,0,2,1,0,1,0,0",4.487205278873444,7.253446951326379,1386.0,55011977,2222369536,,3,2026-05-22T16:45:41.760758
"2,0,2,2,2,2,0,0,0,0,0",4.053904497623444,4.679938973595784,1386.0,85336982,3170265856,,3,2026-05-22T16:45:42.950431
"2,0,0,2,2,1,1,1,1,0,0",4.094464242458344,4.926900683117244,1386.0,81052724,2986765056,,3,2026-05-22T16:46:18.784416
"1,0,0,2,0,1,1,0,1,0,0",4.443721914291382,7.136506034798995,1386.0,55915619,2256087808,,3,2026-05-22T16:46:19.028644
"1,0,1,1,0,1,0,0,0,0,0",4.493467032909393,7.294573725262756,1386.0,54701063,2221681408,,3,2026-05-22T16:46:23.104996
"0,0,1,2,1,1,1,0,0,0,1",4.220696258544922,5.802568393749409,1386.0,68800773,2605886208,,3,2026-05-22T16:46:23.834371
"0,0,2,0,0,1,0,0,1,0,0",4.564529693126678,7.330909233795176,1386.0,54429273,2208148224,,3,2026-05-22T16:47:01.217936
"0,0,0,0,0,2,0,0,0,0,0",4.514237797260284,7.860999449435251,1386.0,50749897,2014554880,,3,2026-05-22T16:47:01.292193
"0,0,1,1,2,2,1,0,1,1,0",4.112141311168671,4.827614165441348,1386.0,82722445,3090328320,,3,2026-05-22T16:47:02.337708
"2,0,1,2,1,2,1,0,0,0,0",4.1615647912025455,5.486394673895832,1386.0,72773406,2821155584,,3,2026-05-22T16:47:02.859457
"0,0,1,1,0,0,0,0,0,0,0",4.5707367897033695,7.901073659122122,1386.0,50491813,2010426112,,3,2026-05-22T16:47:36.999264
"1,1,0,1,1,1,1,0,0,0,0",4.317426657676696,6.375144789499333,1386.0,62609455,2314808064,,3,2026-05-22T16:47:37.854392
"2,1,1,2,1,0,0,0,0,0,0",4.313606321811676,5.991395277929742,1386.0,66628194,2526636800,,3,2026-05-22T16:47:38.236553
"0,1,1,1,2,1,0,1,0,0,0",4.161989331245422,5.02538643054453,1386.0,79461651,2957290240,,3,2026-05-22T16:47:39.014037
"0,1,2,0,0,2,1,0,0,0,0",4.481727015972138,6.765128260151249,1386.0,58992525,2458626816,,3,2026-05-22T16:48:13.333791
"2,2,0,2,2,1,0,0,0,0,1",4.110250246524811,5.128690381218121,1386.0,77858402,2762664704,,3,2026-05-22T16:48:13.530013
"0,0,2,2,0,0,0,0,1,0,1",4.517535257339477,6.73383090619974,1386.0,59267333,2430184192,,3,2026-05-22T16:48:13.598489
"0,0,2,2,2,2,0,0,0,1,0",4.029422855377197,4.506052648200945,1386.0,88635273,3419253504,,3,2026-05-22T16:48:15.758454
"0,0,1,2,0,1,1,0,1,0,0",4.397499597072601,6.813162491694116,1386.0,58575669,2404035328,,3,2026-05-22T16:48:49.312265
"1,0,0,0,0,1,1,0,0,0,1",4.601393818855286,8.070215881704678,1386.0,49430751,1912941312,,3,2026-05-22T16:48:50.629565
