arch_code,epe,fps,sram_kb,cycles_npu,macs,micro_insight,epoch,timestamp
"2,0,0,0,0,2,1,1,0,1,0",4.528062880039215,6.368633511921493,1386.0,62673604,2744544000,,0,2026-04-29T20:26:33.574150
"1,1,1,1,0,1,0,0,0,0,1",4.4926464676857,6.966630137722093,1386.0,57282351,2340956928,,0,2026-04-29T20:26:35.518599
"1,1,1,2,0,2,1,0,0,0,0",4.365816581249237,6.289893947198888,1386.0,63459859,2674010880,,0,2026-04-29T20:26:35.845883
"1,0,0,0,0,1,1,1,1,1,0",4.596139419078827,6.798300921045707,1386.0,58704013,2538679040,,0,2026-04-29T20:27:18.662593
"2,0,1,0,0,2,0,1,1,0,1",4.511229884624481,6.378219146999294,1386.0,62579212,2649582336,,0,2026-04-29T20:27:20.707232
"2,2,0,0,2,0,1,1,1,0,0",4.284555327892304,5.561903386790363,1386.0,71783608,2530536192,,0,2026-04-29T20:27:21.861550
"2,1,0,1,0,1,1,0,0,0,1",4.523956394195556,7.21068860561939,1386.0,55338986,2217896704,,0,2026-04-29T20:28:04.576130
"1,0,1,1,1,2,1,1,1,0,0",4.232480919361114,5.414756030518702,1386.0,73737993,2938252032,,0,2026-04-29T20:28:04.694074
"1,2,2,1,0,2,0,0,0,1,0",4.4409548163414,5.873013036723466,1386.0,67973923,2992614144,,0,2026-04-29T20:28:07.568452
"1,2,1,1,0,2,0,0,1,1,1",4.445420908927917,5.996226125182464,1386.0,66574407,2875632384,,0,2026-04-29T20:28:51.913824
"1,0,1,0,2,2,0,1,1,1,0",4.189739835262299,4.731035487532674,1386.0,84413869,3251120896,,0,2026-04-29T20:28:52.578494
"1,1,2,2,2,2,0,0,0,0,1",4.053675520420074,4.596935997354279,1386.0,86880263,3245157120,,0,2026-04-29T20:28:53.394597
"2,2,0,0,1,2,0,0,0,0,0",4.295725452899933,6.292081044772373,1386.0,63437754,2358962944,,0,2026-04-29T20:29:37.104748
"1,0,1,1,0,2,0,0,0,0,1",4.421597683429718,6.703175175099085,1386.0,59538995,2443717376,,0,2026-04-29T20:29:38.815817
"1,0,2,0,1,1,1,0,1,1,1",4.353243172168732,5.6044210475433545,1386.0,71238007,2792827648,,0,2026-04-29T20:29:39.065213
"1,1,0,0,1,0,1,1,1,1,0",4.468653869628906,6.045591102304565,1386.0,66029701,2617584384,,0,2026-04-29T20:30:22.703133
"1,1,1,2,0,0,1,1,1,1,1",4.528138208389282,5.857485245983115,1386.0,68154473,3017157376,,0,2026-04-29T20:30:23.407957
"0,2,2,0,1,2,1,1,0,0,0",4.291921186447143,5.423090763951745,1386.0,73624459,2973117184,,0,2026-04-29T20:30:24.584817
"1,1,1,1,0,2,1,0,1,0,0",4.417054605484009,6.593901969349599,1386.0,60527891,2512530176,,0,2026-04-29T20:31:08.228352
"0,1,2,2,2,2,0,1,1,1,0",4.025631844997406,4.182249335605256,1386.0,95508095,3841305344,,0,2026-04-29T20:31:09.778281
"0,2,1,0,0,0,0,0,1,1,0",4.661584270000458,7.394022720094223,1386.0,53963533,2260675328,,1,2026-04-29T20:31:54.004787
"1,0,2,2,1,1,0,0,0,0,1",4.231009984016419,5.51256239238703,1386.0,72427319,2802920192,,1,2026-04-29T20:31:57.277861
"1,0,1,2,2,0,0,1,1,1,1",4.171221804618836,4.66078487267697,1386.0,85688237,3291491072,,1,2026-04-29T20:31:58.440649
"1,2,1,1,1,2,1,1,1,0,0",4.24450513124466,5.312496235598371,1386.0,75159953,3027020544,,1,2026-04-29T20:32:39.193786
"2,1,1,2,2,0,0,0,0,0,1",4.169780540466308,5.153352962111209,1386.0,77485150,2748672768,,1,2026-04-29T20:32:43.431667
"1,1,1,1,0,2,1,0,0,0,0",4.418812549114227,6.66330647226781,1386.0,59896039,2492345088,,1,2026-04-29T20:32:43.608691
"1,2,2,2,0,2,0,0,0,1,0",4.391050577163696,5.580993024135437,1386.0,71537615,3174279936,,1,2026-04-29T20:33:26.415883
"0,1,0,0,0,0,0,1,0,0,1",4.68200204372406,7.801518600702461,1386.0,51137851,2093460224,,1,2026-04-29T20:33:27.160670
"1,2,0,1,2,1,1,0,0,1,0",4.208067226409912,5.166430020492257,1386.0,77288683,2829298432,,1,2026-04-29T20:33:28.909524
"2,2,0,0,1,0,0,0,1,0,0",4.4433523416519165,7.008145567593215,1386.0,56942222,2015816448,,1,2026-04-29T20:34:10.980412
"1,2,0,2,2,2,1,1,0,0,1",4.078084111213684,4.6632352017273,1386.0,85643141,3233000192,,1,2026-04-29T20:34:14.383498
"0,1,0,1,2,2,0,1,1,0,1",4.130727291107178,4.892349894846888,1386.0,81626083,3021974272,,1,2026-04-29T20:34:14.869806
"2,0,1,0,1,2,0,0,1,0,1",4.280991172790527,5.938080076197444,1386.0,67227622,2508286720,,1,2026-04-29T20:34:57.957334
"0,0,1,2,0,2,1,1,0,0,0",4.329660153388977,6.008179686029052,1386.0,66441687,2888477440,,1,2026-04-29T20:34:58.772103
"0,0,2,2,2,2,1,0,1,1,0",4.030190443992614,4.458018466739666,1386.0,89591745,3449531136,,1,2026-04-29T20:35:01.664274
"1,2,0,0,0,2,1,0,0,0,1",4.545600116252899,7.332656003677181,1386.0,54416275,2183375616,,1,2026-04-29T20:35:42.888989
"0,0,2,1,1,1,1,0,0,1,0",4.268513882160187,5.526072500496276,1386.0,72249921,2884348672,,1,2026-04-29T20:35:44.741189
"2,2,0,1,0,1,1,0,0,0,1",4.520636785030365,7.195749499553613,1386.0,55454154,2227759872,,1,2026-04-29T20:35:46.594586
"2,1,2,1,0,1,0,0,1,1,1",4.509287571907043,5.937074256115766,1386.0,67239034,2906024704,,1,2026-04-29T20:36:28.782210
"0,0,0,1,1,2,0,1,1,0,1",4.225941824913025,5.644073998156053,1386.0,70736575,2761403136,,1,2026-04-29T20:36:30.704153
"0,1,2,2,2,0,0,1,0,0,0",4.142606341838837,4.825004505046394,1386.0,82767259,3134827264,,1,2026-04-29T20:36:31.416406
"2,1,0,2,0,1,1,0,1,0,1",4.461889910697937,6.703662391763505,1386.0,59534658,2419747584,,1,2026-04-29T20:37:14.713836
"2,2,0,1,1,0,0,0,0,0,1",4.380593466758728,6.527133096468026,1386.0,61148430,2217667328,,1,2026-04-29T20:37:15.366879
"1,1,2,2,2,2,0,0,1,1,1",4.05280237197876,4.318351787035991,1386.0,92493715,3588303616,,1,2026-04-29T20:37:15.939526
"2,0,1,0,1,2,0,0,0,0,0",4.280739498138428,6.111010788683997,1386.0,65321402,2447731456,,1,2026-04-29T20:38:00.674492
"1,2,1,2,0,2,1,0,0,0,0",4.395701849460602,6.2785488559550044,1386.0,63574771,2683874048,,1,2026-04-29T20:38:01.467290
"0,0,1,2,2,2,0,1,1,1,0",4.039265549182892,4.3941599724477385,1386.0,90895695,3584862976,,1,2026-04-29T20:38:03.829689
"1,0,0,1,0,0,0,0,1,1,1",4.601123249530792,7.292127912747063,1386.0,54719455,2245995264,,1,2026-04-29T20:38:44.469167
"1,0,1,2,2,1,1,0,0,1,1",4.10823290348053,4.753713830016487,1386.0,84010519,3140102912,,1,2026-04-29T20:38:47.839756
"0,2,1,0,1,2,1,0,0,0,0",4.295195901393891,6.105109440878662,1386.0,65384673,2472618752,,1,2026-04-29T20:38:48.222169
"1,0,0,0,0,0,1,1,0,0,0",4.696228015422821,8.054596146878541,1386.0,49526869,2013866752,,1,2026-04-29T20:39:27.941488
"1,1,0,0,2,1,1,1,1,1,0",4.254927289485932,5.043495674086586,1386.0,79175853,2980915968,,1,2026-04-29T20:39:33.685205
"1,1,2,0,2,2,1,0,1,1,1",4.177879858016968,4.660637487355253,1386.0,85690951,3235064576,,1,2026-04-29T20:39:34.956742
"2,1,1,1,0,2,1,1,1,0,1",4.435912024974823,5.890275881967942,1386.0,67774316,2920246016,,1,2026-04-29T20:40:12.682836
"1,1,1,1,2,2,1,0,1,0,0",4.125343441963196,5.010810008336359,1386.0,79693195,2875861760,,1,2026-04-29T20:40:20.682351
"0,1,1,2,0,2,1,0,0,1,0",4.348154067993164,5.888404229057805,1386.0,67795901,2967382784,,1,2026-04-29T20:40:21.144303
"1,0,2,2,2,1,0,0,1,1,0",4.092680275440216,4.625175275353161,1386.0,86348991,3287362304,,1,2026-04-29T20:41:00.759569
"1,2,0,0,0,2,1,1,1,1,1",4.538595473766327,6.144558323079987,1386.0,64964033,2849483520,,1,2026-04-29T20:41:05.408756
"0,1,1,1,1,2,1,1,0,0,1",4.226972460746765,5.320840779572877,1386.0,75041871,3007752960,,1,2026-04-29T20:41:06.327412
"2,2,0,0,0,0,0,0,1,1,1",4.678386890888215,7.44188538677897,1386.0,53615602,2197482240,,1,2026-04-29T20:41:43.687001
"1,2,0,0,2,0,0,0,0,1,0",4.327752614021302,5.71665199988138,1386.0,69836807,2455874304,,1,2026-04-29T20:41:50.960865
"1,0,1,2,2,2,0,1,1,0,1",4.056442451477051,4.547095685296144,1386.0,87834021,3331861248,,1,2026-04-29T20:41:52.767020
"1,1,0,1,0,1,1,1,1,1,0",4.522713625431061,6.278575858891518,1386.0,63574497,2799250176,,1,2026-04-29T20:42:28.178996
"1,0,1,1,0,2,0,0,1,0,1",4.421941483020783,6.632927947017764,1386.0,60170975,2463902464,,1,2026-04-29T20:42:35.749988
"1,2,0,0,1,0,0,1,1,1,1",4.468207037448883,5.949827927257702,1386.0,67094617,2657725184,,1,2026-04-29T20:42:36.837498
"0,0,0,0,1,0,1,1,1,0,1",4.446002578735351,6.611096325210538,1386.0,60370119,2226498304,,1,2026-04-29T20:43:11.257075
"1,1,1,2,2,0,1,0,0,0,0",4.171040070056916,5.28877582015063,1386.0,75497651,2674010880,,1,2026-04-29T20:43:21.792406
"1,0,1,1,1,2,0,1,0,1,1",4.231692326068878,5.052318079951392,1386.0,79037361,3271305984,,1,2026-04-29T20:43:22.400336
"1,0,1,2,0,0,1,1,1,1,0",4.541797876358032,6.08759411781957,1386.0,65573185,2897881856,,1,2026-04-29T20:43:55.693271
"1,0,1,1,2,1,0,1,0,1,1",4.170035135746002,4.695353547385972,1386.0,85056385,3271305984,,1,2026-04-29T20:44:07.589400
"2,2,0,2,1,0,0,0,0,1,1",4.327468383312225,5.728366038007136,1386.0,69693722,2722294528,,2,2026-04-29T20:44:52.574826
"0,2,1,1,1,2,1,0,0,1,0",4.241674566268921,5.400721155595547,1386.0,73929965,2977245952,,2,2026-04-29T20:44:54.286590
"0,0,2,0,1,1,0,1,0,1,0",4.331703078746796,5.447364466337706,1386.0,73295787,3015551744,,2,2026-04-29T20:44:54.592218
"2,2,0,0,0,2,0,1,0,0,1",4.505820870399475,6.64473262576012,1386.0,60063840,2540628736,,2,2026-04-29T20:45:37.571323
"0,0,2,2,2,0,1,0,1,0,0",4.150558626651764,5.15351157895491,1386.0,77482761,2763238144,,2,2026-04-29T20:45:39.698952
"2,0,1,2,2,2,0,0,0,0,0",4.039113771915436,4.868217830159368,1386.0,82031374,2992728832,,2,2026-04-29T20:45:41.094961
"2,0,0,2,2,1,0,1,1,1,0",4.095403492450714,4.659619349637823,1386.0,85709704,3299633920,,2,2026-04-29T20:46:23.225618
"0,1,0,2,2,2,1,0,1,1,0",4.060116767883301,4.738127316063262,1386.0,84287321,3173362432,,2,2026-04-29T20:46:25.463911
"2,2,0,0,1,1,1,0,0,0,1",4.366319990158081,6.4927404344565325,1386.0,61473050,2227759872,,2,2026-04-29T20:46:27.172397
"1,1,0,1,0,2,0,0,0,1,1",4.454466283321381,6.384052636513989,1386.0,62521907,2668047104,,2,2026-04-29T20:47:08.700606
"2,0,0,0,1,2,0,0,1,0,0",4.307756328582764,6.371266708487662,1386.0,62647646,2290379520,,2,2026-04-29T20:47:09.780879
"2,2,0,1,0,1,0,0,0,0,0",4.520897662639618,7.408863935176591,1386.0,53855166,2177297152,,2,2026-04-29T20:47:12.577695
"2,0,1,0,1,2,0,0,0,0,1",4.280494725704193,5.994306487811747,1386.0,66595770,2488101632,,2,2026-04-29T20:47:53.492861
"2,2,1,1,1,2,0,0,1,1,0",4.229881072044373,5.2593708709008,1386.0,75920506,3061312256,,2,2026-04-29T20:47:54.858999
"1,0,1,0,0,0,0,0,0,0,1",4.680360233783722,8.166220978143825,1386.0,48848047,1898720000,,2,2026-04-29T20:47:55.675284
"1,2,0,1,2,0,0,0,0,0,0",4.282572460174561,5.834891504641576,1386.0,68418899,2314578688,,2,2026-04-29T20:48:40.163366
"2,0,1,2,2,0,0,0,0,0,1",4.15492216348648,5.241600021469593,1386.0,76178358,2669767424,,2,2026-04-29T20:48:40.738353
"1,1,1,1,2,2,1,0,0,0,0",4.127746212482452,5.050788136976516,1386.0,79061343,2855676672,,2,2026-04-29T20:48:41.481822
"0,1,1,1,0,2,1,0,0,0,0",4.414405155181885,6.735727292764531,1386.0,59250609,2462755584,,2,2026-04-29T20:49:23.945834
"2,1,1,1,0,2,0,0,0,0,1",4.439454650878906,6.449752461725395,1386.0,61883666,2567006976,,2,2026-04-29T20:49:25.513496
"1,0,1,1,1,2,1,1,0,0,1",4.235264253616333,5.368066368947443,1386.0,74380509,2958437120,,2,2026-04-29T20:49:26.751312
"1,2,1,0,1,2,0,0,1,1,0",4.306053626537323,5.598073467800645,1386.0,71318935,2835262208,,2,2026-04-29T20:50:09.801099
"1,0,1,0,0,2,0,0,0,0,0",4.513469600677491,7.294573725262756,1386.0,54701063,2221681408,,2,2026-04-29T20:50:10.328321
"2,0,1,1,2,2,1,0,0,0,1",4.127758753299713,4.987467989183578,1386.0,80066798,2861525760,,2,2026-04-29T20:50:11.926955
"2,0,1,1,1,2,0,0,0,0,1",4.220039010047913,5.690411997209422,1386.0,70159462,2669767424,,2,2026-04-29T20:50:54.569857
"2,2,1,0,1,2,1,0,0,0,0",4.294751119613648,5.952186089145891,1386.0,67067982,2546592512,,2,2026-04-29T20:50:56.052227
"1,0,0,2,2,2,0,1,0,0,1",4.070766961574554,4.760160559739664,1386.0,83896561,3134139136,,2,2026-04-29T20:50:56.861018
"1,0,1,1,0,2,1,0,1,0,1",4.420460569858551,6.59742830595277,1386.0,60495467,2473995008,,2,2026-04-29T20:51:40.627003
"1,2,2,2,2,2,0,0,0,1,1",4.067559838294983,4.342568888097286,1386.0,91977159,3577981696,,2,2026-04-29T20:51:42.161065
"2,0,0,2,2,2,1,1,1,0,1",4.045108139514923,4.649810993320291,1386.0,85890784,3208801024,,2,2026-04-29T20:51:44.020746
"2,2,1,1,0,1,0,0,0,0,1",4.504185664653778,6.829494565497995,1386.0,58435270,2395204352,,2,2026-04-29T20:52:25.391825
"1,2,1,0,1,2,0,0,0,0,1",4.307712757587433,5.960002216524825,1386.0,66979851,2532485888,,2,2026-04-29T20:52:25.830459
"1,1,0,1,0,1,1,0,0,0,1",4.527823173999787,7.348152315366973,1386.0,54301235,2173512448,,2,2026-04-29T20:52:28.180044
"1,1,0,0,0,2,1,0,1,0,0",4.535060477256775,7.435938138125488,1386.0,53658591,2153327360,,2,2026-04-29T20:53:09.273891
"0,1,1,2,0,0,0,0,0,0,1",4.519076728820801,7.045865395470421,1386.0,56636665,2311367424,,2,2026-04-29T20:53:10.109719
"1,2,0,0,0,0,0,0,0,0,1",4.719368398189545,8.492818377236004,1386.0,46964399,1809951488,,2,2026-04-29T20:53:11.097609
"2,1,1,1,0,1,0,0,1,0,1",4.509957695007325,6.769788141511048,1386.0,58951826,2405526272,,2,2026-04-29T20:53:53.518499
"2,2,0,0,2,2,1,0,0,0,0",4.177290689945221,5.443718887445397,1386.0,73344962,2550721280,,2,2026-04-29T20:53:54.213159
"1,1,1,1,2,2,0,0,0,0,0",4.123970556259155,5.071576361691944,1386.0,78736723,2845584128,,2,2026-04-29T20:53:57.309433
"2,1,0,2,0,0,0,0,1,0,0",4.560813009738922,7.338632461985701,1386.0,54371850,2187619072,,2,2026-04-29T20:54:37.410950
"0,2,2,0,2,0,0,0,1,1,0",4.282740235328674,5.224078010634525,1386.0,76434317,2801543936,,2,2026-04-29T20:54:39.219329
"2,2,0,0,1,2,0,0,0,0,1",4.295376265048981,6.16842831839083,1386.0,64712122,2399333120,,2,2026-04-29T20:54:42.717858
"2,2,0,2,1,0,0,0,0,0,0",4.330182385444641,6.292081044772373,1386.0,63437754,2358962944,,2,2026-04-29T20:55:22.932511
"1,0,1,2,2,2,0,0,1,1,0",4.054263925552368,4.611420655925016,1386.0,86606947,3291491072,,2,2026-04-29T20:55:25.500539
"0,2,2,2,2,1,1,0,0,1,0",4.09661705493927,4.600219161341175,1386.0,86818161,3336448768,,2,2026-04-29T20:55:27.684234
"0,0,1,0,1,2,0,0,1,1,1",4.275899720191956,5.6609111663921095,1386.0,70525785,2757274368,,2,2026-04-29T20:56:09.523086
"2,2,0,2,2,0,0,1,1,1,0",4.169857025146484,4.77884748296311,1386.0,83567972,3206736640,,2,2026-04-29T20:56:10.112375
"1,0,2,2,2,1,0,1,1,1,0",4.0927633285522464,4.375535257860739,1386.0,91283169,3610323712,,2,2026-04-29T20:56:12.862824
"0,1,0,0,0,0,1,1,0,0,1",4.676738107204438,7.752435432436373,1386.0,51462471,2103552768,,2,2026-04-29T20:56:51.263045
"2,0,0,0,1,2,0,1,1,0,1",4.306343364715576,5.797907274358857,1386.0,68856192,2653711104,,2,2026-04-29T20:56:52.689865
"1,1,1,1,0,2,0,0,0,0,0",4.418052184581756,6.699520557185726,1386.0,59571547,2482252544,,3,2026-04-29T20:57:37.973253
"1,1,0,1,1,0,1,0,0,1,0",4.3969565510749815,6.234260343428882,1386.0,64027363,2456103680,,3,2026-04-29T20:57:38.652009
"1,0,1,0,2,0,1,0,1,0,1",4.30048850774765,5.78838422651985,1386.0,68969695,2292329216,,3,2026-04-29T20:57:39.230337
"0,1,1,0,0,2,1,0,1,0,0",4.48587087392807,7.085541815528734,1386.0,56318769,2301274880,,3,2026-04-29T20:58:20.904190
"2,1,1,2,1,2,0,0,1,1,0",4.165621817111969,5.03124098778958,1386.0,79369030,3233114880,,3,2026-04-29T20:58:23.812023
"1,0,0,1,2,2,0,1,0,0,0",4.140137350559234,5.050969395305142,1386.0,79058501,2912103168,,3,2026-04-29T20:58:24.884928
"2,2,1,2,1,2,0,0,0,0,1",4.171616518497467,5.313543430486338,1386.0,75145114,2940201728,,3,2026-04-29T20:59:07.623703
"2,1,0,0,2,2,0,0,0,0,0",4.198767507076264,5.476487249642385,1386.0,72905302,2530765568,,3,2026-04-29T20:59:07.838793
"1,2,0,2,2,2,1,0,1,0,0",4.077415204048156,4.987489816948525,1386.0,80066447,2889853696,,3,2026-04-29T20:59:10.984820
"2,1,1,0,0,2,1,0,1,0,0",4.510187613964081,6.880383297897067,1386.0,58002078,2375248640,,3,2026-04-29T20:59:51.645482
"2,1,2,2,1,2,1,0,1,1,0",4.166666436195373,4.811539457342071,1386.0,82999258,3420744448,,3,2026-04-29T20:59:52.409174
"0,2,1,0,2,0,1,0,0,0,0",4.299351930618286,5.884594712147326,1386.0,67839877,2290952960,,3,2026-04-29T20:59:55.673062
"0,2,2,0,0,1,1,0,1,0,0",4.575930631160736,7.103525051495674,1386.0,56175853,2307009280,,3,2026-04-29T21:00:37.092711
"2,0,0,2,2,2,0,0,0,1,0",4.044897592067718,4.770902229137274,1386.0,83707366,3138153216,,3,2026-04-29T21:00:38.463850
"0,0,0,0,1,2,1,0,0,0,1",4.308485424518585,6.444784446208775,1386.0,61931473,2246683392,,3,2026-04-29T21:00:40.460839
"2,2,2,0,0,0,0,0,1,1,1",4.664933860301971,6.626791495096273,1386.0,60226818,2552556288,,3,2026-04-29T21:01:21.044895
"2,2,0,2,2,0,0,0,1,0,1",4.1722862243652346,5.329014699820599,1386.0,74926562,2601184000,,3,2026-04-29T21:01:22.032943
"0,0,2,1,2,2,0,0,1,0,0",4.100569176673889,4.94706326926602,1386.0,80721833,2934811392,,3,2026-04-29T21:01:28.092944
"0,1,0,0,0,2,1,0,1,0,0",4.512894034385681,7.526241322267277,1386.0,53013161,2123737856,,3,2026-04-29T21:02:05.942951
"2,1,1,2,0,2,1,1,1,1,1",4.372657656669617,5.2319160587202,1386.0,76319608,3424873216,,3,2026-04-29T21:02:06.225968
"1,1,0,0,0,0,1,0,1,0,1",4.707433640956879,8.343776786782772,1386.0,47805703,1830365952,,3,2026-04-29T21:02:09.394977
"1,1,0,0,2,2,1,0,1,0,0",4.212014055252075,5.482597939450544,1386.0,72823895,2516658944,,3,2026-04-29T21:02:50.382483
"2,0,1,0,1,2,0,0,0,1,1",4.277678048610687,5.577899069812817,1386.0,71577370,2811063040,,3,2026-04-29T21:02:51.012152
"0,1,1,2,2,0,0,0,0,0,1",4.158064937591552,5.267589670409416,1386.0,75801841,2674699008,,3,2026-04-29T21:02:54.885246
"0,1,0,0,0,2,1,0,0,0,0",4.514395892620087,7.616794933810719,1386.0,52381309,2103552768,,3,2026-04-29T21:03:34.334737
"2,1,1,2,0,0,1,0,0,0,1",4.543628811836243,6.805173265495736,1386.0,58644594,2395433728,,3,2026-04-29T21:03:34.391833
"0,1,1,1,0,2,0,0,0,0,0",4.414769029617309,6.7727497128481104,1386.0,58925989,2452663040,,3,2026-04-29T21:03:39.022198
"1,1,0,1,0,2,1,0,1,0,0",4.456283593177796,6.973926111706152,1386.0,57222283,2334993152,,3,2026-04-29T21:04:18.218365
"1,2,1,1,0,2,1,1,1,0,0",4.443258833885193,6.087206877971575,1386.0,65577365,2845354752,,3,2026-04-29T21:04:19.082783
"2,0,0,0,0,1,0,0,1,0,0",4.610427129268646,8.058734636828289,1386.0,49501366,1927047936,,3,2026-04-29T21:04:21.905373
"1,1,0,0,1,2,1,1,1,0,0",4.327358806133271,5.855683489064504,1386.0,68175485,2657954560,,3,2026-04-29T21:05:03.567832
"2,1,0,1,0,0,1,0,0,0,1",4.61948174238205,7.705716825078223,1386.0,51775294,2036230912,,3,2026-04-29T21:05:05.482281
"1,2,1,2,1,0,0,0,0,0,0",4.338412642478943,6.075361733492685,1386.0,65705483,2492115712,,3,2026-04-29T21:05:06.974644
"2,2,0,1,1,0,1,0,1,0,1",4.38209091424942,6.426826086230011,1386.0,62104902,2247944960,,3,2026-04-29T21:05:48.456980
"1,0,1,0,0,2,0,1,0,0,1",4.513204860687256,6.552669117550575,1386.0,60909609,2585012992,,3,2026-04-29T21:05:49.131462
"2,0,1,0,1,2,0,0,1,0,0",4.2809059619903564,6.052584368789292,1386.0,65953254,2467916544,,3,2026-04-29T21:05:51.492498
"0,2,0,2,1,0,1,0,1,1,1",4.337529098987579,5.788619611469878,1386.0,68966885,2678598400,,3,2026-04-29T21:06:33.300535
"1,1,1,0,0,0,0,0,1,0,0",4.670056831836701,8.056956072730223,1386.0,49512323,1957440256,,3,2026-04-29T21:06:33.593313
"2,0,2,0,2,1,0,0,0,0,0",4.226026129722595,5.349014933433382,1386.0,74645906,2625268480,,3,2026-04-29T21:06:34.775391
"0,2,1,0,0,0,1,0,1,1,0",4.657093012332917,7.349918657531478,1386.0,54288153,2270767872,,3,2026-04-29T21:07:15.383322
"0,0,0,2,0,0,1,0,0,0,0",4.541390204429627,7.811167372128993,1386.0,51074517,2024647424,,3,2026-04-29T21:07:18.350255
"0,0,1,0,1,2,0,0,0,0,1",4.2774977684021,6.149417910705441,1386.0,64912589,2414127872,,3,2026-04-29T21:07:18.521750
"2,1,0,0,1,0,0,1,1,1,1",4.449975061416626,5.869283600232647,1386.0,68017200,2692246272,,3,2026-04-29T21:07:59.984839
